"User","Card","Year","Month","Day","Time","Amount","Use_Chip","Merchant_Name","Merchant_City","Merchant_State","Zip","MCC","Error","Is_Fraud","time_period","amount_num","amount_num_range"
0,2,2007,7,19,"06:12:00","$121.64","Swipe Transaction","-245178307025547046","Quincy","FL","32351.0",5311,"Insufficient Balance","No","Morning",121.64,"Medium Value"
0,2,2007,7,19,"06:19:00","$87.77","Swipe Transaction","-245178307025547046","Quincy","FL","32351.0",5311,"no error","No","Morning",87.77,"Medium Value"
0,2,2007,7,20,"06:29:00","$73.70","Swipe Transaction","1913477460590765860","La Verne","CA","91750.0",5300,"no error","No","Morning",73.7,"Medium Value"
0,2,2007,7,24,"20:09:00","$72.68","Swipe Transaction","-4500542936415012428","La Verne","CA","91750.0",5814,"no error","No","evening",72.68,"Medium Value"
0,2,2007,7,25,"13:11:00","$56.37","Swipe Transaction","-1288082279022882052","La Verne","CA","91750.0",5499,"no error","No","Afternoon",56.37,"Medium Value"
0,2,2007,7,25,"13:15:00","$-68.00","Swipe Transaction","-1288082279022882052","La Verne","CA","91750.0",5499,"Bad PIN","No","Afternoon",68.0,"Medium Value"
0,2,2007,7,25,"13:27:00","$68.00","Swipe Transaction","-1288082279022882052","La Verne","CA","91750.0",5499,"no error","No","Afternoon",68.0,"Medium Value"
0,2,2007,7,26,"06:48:00","$28.03","Swipe Transaction","5817218446178736267","La Verne","CA","91750.0",5912,"no error","No","Morning",28.03,"Low Value"
0,2,2007,7,26,"20:26:00","$92.31","Swipe Transaction","-5023497618971072366","Mira Loma","CA","91752.0",5812,"no error","No","evening",92.31,"Medium Value"
0,2,2007,7,29,"06:01:00","$128.27","Swipe Transaction","4060646732831064559","La Verne","CA","91750.0",5411,"no error","No","Morning",128.27,"Medium Value"
0,2,2007,7,31,"06:29:00","$127.30","Swipe Transaction","1913477460590765860","La Verne","CA","91750.0",5300,"no error","No","Morning",127.3,"Medium Value"
0,2,2007,8,1,"06:37:00","$33.27","Swipe Transaction","-727612092139916043","Monterey Park","CA","91754.0",5411,"no error","No","Morning",33.27,"Low Value"
0,2,2007,8,2,"06:18:00","$135.18","Swipe Transaction","5817218446178736267","La Verne","CA","91750.0",5912,"no error","No","Morning",135.18,"Medium Value"
0,2,2007,8,6,"20:59:00","$48.62","Swipe Transaction","-2474135582844411583","La Verne","CA","91750.0",7349,"no error","No","evening",48.62,"Low Value"
0,2,2007,8,7,"06:06:00","$119.24","Swipe Transaction","4060646732831064559","La Verne","CA","91750.0",5411,"no error","No","Morning",119.24,"Medium Value"
0,2,2007,8,7,"20:09:00","$68.25","Swipe Transaction","-4500542936415012428","La Verne","CA","91750.0",5814,"no error","No","evening",68.25,"Medium Value"
0,2,2007,8,9,"13:14:00","$80.00","Swipe Transaction","2027553650310142703","Mira Loma","CA","91752.0",5541,"no error","No","Afternoon",80.0,"Medium Value"
0,2,2007,8,9,"13:20:00","$55.68","Swipe Transaction","2027553650310142703","Mira Loma","CA","91752.0",5541,"no error","No","Afternoon",55.68,"Medium Value"
0,2,2007,8,9,"13:28:00","$-80.00","Swipe Transaction","2027553650310142703","Mira Loma","CA","91752.0",5541,"no error","No","Afternoon",80.0,"Medium Value"
0,2,2007,8,10,"06:13:00","$94.88","Swipe Transaction","2027553650310142703","Mira Loma","CA","91752.0",5541,"no error","No","Morning",94.88,"Medium Value"
0,2,2007,8,10,"13:58:00","$78.81","Swipe Transaction","1913477460590765860","La Verne","CA","91750.0",5300,"no error","No","Afternoon",78.81,"Medium Value"
0,2,2007,8,11,"06:12:00","$121.04","Swipe Transaction","-34551508091458520","La Verne","CA","91750.0",5912,"no error","No","Morning",121.04,"Medium Value"
0,2,2007,8,14,"06:05:00","$134.36","Swipe Transaction","5817218446178736267","La Verne","CA","91750.0",5912,"no error","No","Morning",134.36,"Medium Value"
0,2,2007,8,15,"06:44:00","$39.85","Swipe Transaction","-727612092139916043","Monterey Park","CA","91754.0",5411,"no error","No","Morning",39.85,"Low Value"
0,2,2007,8,18,"06:48:00","$38.00","Swipe Transaction","-727612092139916043","Monterey Park","CA","91754.0",5411,"no error","No","Morning",38.0,"Low Value"
0,2,2007,8,19,"06:54:00","$48.16","Swipe Transaction","-727612092139916043","Monterey Park","CA","91754.0",5411,"no error","No","Morning",48.16,"Low Value"
0,2,2007,8,20,"06:31:00","$36.06","Swipe Transaction","-727612092139916043","Monterey Park","CA","91754.0",5411,"no error","No","Morning",36.06,"Low Value"
0,2,2007,8,20,"13:40:00","$6.85","Swipe Transaction","-245178307025547046","La Verne","CA","91750.0",5311,"no error","No","Afternoon",6.85,"Low Value"
0,2,2007,8,21,"06:15:00","$75.59","Swipe Transaction","5817218446178736267","La Verne","CA","91750.0",5912,"no error","No","Morning",75.59,"Medium Value"
0,2,2007,8,22,"12:29:00","$1.77","Swipe Transaction","6666504894937430109","La Verne","CA","91750.0",5499,"no error","No","Afternoon",1.77,"Low Value"
0,2,2007,8,23,"06:27:00","$158.33","Swipe Transaction","-245178307025547046","La Verne","CA","91750.0",5311,"no error","No","Morning",158.33,"Medium Value"
0,2,2007,8,23,"06:44:00","$39.26","Swipe Transaction","5817218446178736267","La Verne","CA","91750.0",5912,"no error","No","Morning",39.26,"Low Value"
0,2,2007,8,24,"05:34:00","$100.61","Swipe Transaction","4060646732831064559","La Verne","CA","91750.0",5411,"no error","No","Morning",100.61,"Medium Value"
0,2,2007,8,25,"06:58:00","$36.32","Swipe Transaction","-5475680618560174533","Monterey Park","CA","91755.0",5942,"no error","No","Morning",36.32,"Low Value"
0,2,2007,8,26,"06:05:00","$101.71","Swipe Transaction","1913477460590765860","La Verne","CA","91750.0",5300,"no error","No","Morning",101.71,"Medium Value"
0,2,2007,8,29,"06:21:00","$117.22","Swipe Transaction","4060646732831064559","La Verne","CA","91750.0",5411,"no error","No","Morning",117.22,"Medium Value"
0,2,2007,8,31,"06:37:00","$50.33","Swipe Transaction","4060646732831064559","La Verne","CA","91750.0",5411,"no error","No","Morning",50.33,"Medium Value"
0,2,2007,9,2,"06:27:00","$107.39","Swipe Transaction","-245178307025547046","La Verne","CA","91750.0",5311,"no error","No","Morning",107.39,"Medium Value"
0,2,2007,9,3,"20:20:00","$98.19","Swipe Transaction","-5023497618971072366","Mira Loma","CA","91752.0",5812,"no error","No","evening",98.19,"Medium Value"
0,2,2007,9,4,"11:03:00","$319.80","Swipe Transaction","3129259766334579731","La Verne","CA","91750.0",8011,"no error","No","Morning",319.8,"High Value"
0,2,2007,9,5,"06:19:00","$123.25","Swipe Transaction","4060646732831064559","La Verne","CA","91750.0",5411,"no error","No","Morning",123.25,"Medium Value"
0,2,2007,9,6,"06:17:00","$134.41","Swipe Transaction","3527213246127876953","La Verne","CA","91750.0",5300,"no error","No","Morning",134.41,"Medium Value"
0,2,2007,9,7,"16:50:00","$75.20","Swipe Transaction","3527213246127876953","La Verne","CA","91750.0",5300,"no error","No","Afternoon",75.2,"Medium Value"
0,2,2007,9,8,"06:39:00","$24.04","Swipe Transaction","5817218446178736267","La Verne","CA","91750.0",5912,"no error","No","Morning",24.04,"Low Value"
0,2,2007,9,8,"09:53:00","$45.75","Swipe Transaction","-3345936507911876459","La Verne","CA","91750.0",7538,"no error","No","Morning",45.75,"Low Value"
0,2,2007,9,8,"13:03:00","$11.36","Swipe Transaction","4060646732831064559","La Verne","CA","91750.0",5411,"no error","No","Afternoon",11.36,"Low Value"
0,2,2007,9,10,"06:00:00","$144.03","Swipe Transaction","-245178307025547046","La Verne","CA","91750.0",5311,"no error","No","Morning",144.03,"Medium Value"
0,2,2007,9,10,"16:51:00","$27.97","Swipe Transaction","838425044734233142","Mira Loma","CA","91752.0",4814,"no error","No","Afternoon",27.97,"Low Value"
0,2,2007,9,10,"17:41:00","$9.15","Online Transaction","-521141999023077663","ONLINE","Unknown","Unknown",5815,"no error","No","evening",9.15,"Low Value"
0,2,2007,9,11,"06:58:00","$49.34","Swipe Transaction","4060646732831064559","La Verne","CA","91750.0",5411,"no error","No","Morning",49.34,"Low Value"
0,2,2007,9,13,"10:36:00","$28.48","Swipe Transaction","-86825621511712373","La Verne","CA","91750.0",7230,"no error","No","Morning",28.48,"Low Value"
0,2,2007,9,14,"10:32:00","$22.24","Swipe Transaction","-86825621511712373","La Verne","CA","91750.0",7230,"no error","No","Morning",22.24,"Low Value"
0,2,2007,9,15,"00:15:00","$25.90","Swipe Transaction","5817218446178736267","La Verne","CA","91750.0",5912,"no error","No","Night",25.9,"Low Value"
0,2,2007,9,15,"06:18:00","$132.41","Swipe Transaction","-727612092139916043","Monterey Park","CA","91754.0",5411,"no error","No","Morning",132.41,"Medium Value"
0,2,2007,9,15,"06:59:00","$32.36","Swipe Transaction","-5475680618560174533","Monterey Park","CA","91755.0",5942,"no error","No","Morning",32.36,"Low Value"
0,2,2007,9,15,"13:46:00","$80.87","Swipe Transaction","5817218446178736267","La Verne","CA","91750.0",5912,"no error","No","Afternoon",80.87,"Medium Value"
0,2,2007,9,15,"17:41:00","$7.37","Online Transaction","-521141999023077663","ONLINE","Unknown","Unknown",5815,"no error","No","evening",7.37,"Low Value"
0,2,2007,9,16,"07:38:00","$43.06","Swipe Transaction","5817218446178736267","La Verne","CA","91750.0",5912,"no error","No","Morning",43.06,"Low Value"
0,2,2007,9,17,"06:37:00","$63.28","Swipe Transaction","5817218446178736267","La Verne","CA","91750.0",5912,"no error","No","Morning",63.28,"Medium Value"
0,2,2007,9,19,"09:47:00","$60.98","Swipe Transaction","-3345936507911876459","La Verne","CA","91750.0",7538,"no error","No","Morning",60.98,"Medium Value"
0,2,2007,9,22,"16:46:00","$15.23","Online Transaction","7035602569409149834","ONLINE","Unknown","Unknown",5311,"no error","No","Afternoon",15.23,"Low Value"
0,2,2007,9,23,"20:00:00","$62.52","Swipe Transaction","-4500542936415012428","La Verne","CA","91750.0",5814,"no error","No","evening",62.52,"Medium Value"
0,2,2007,9,26,"06:16:00","$135.71","Swipe Transaction","1913477460590765860","La Verne","CA","91750.0",5300,"no error","No","Morning",135.71,"Medium Value"
0,2,2007,9,27,"06:03:00","$78.07","Swipe Transaction","-34551508091458520","La Verne","CA","91750.0",5912,"no error","No","Morning",78.07,"Medium Value"
0,2,2007,9,27,"06:42:00","$41.89","Swipe Transaction","-5475680618560174533","Monterey Park","CA","91755.0",5942,"no error","No","Morning",41.89,"Low Value"
0,2,2007,9,28,"06:22:00","$130.17","Swipe Transaction","-34551508091458520","La Verne","CA","91750.0",5912,"no error","No","Morning",130.17,"Medium Value"
0,2,2007,9,29,"06:01:00","$54.96","Swipe Transaction","5817218446178736267","La Verne","CA","91750.0",5912,"no error","No","Morning",54.96,"Medium Value"
0,2,2007,10,5,"06:08:00","$120.28","Swipe Transaction","2027553650310142703","Mira Loma","CA","91752.0",5541,"Insufficient Balance","No","Morning",120.28,"Medium Value"
0,2,2007,10,6,"05:21:00","$125.45","Swipe Transaction","2027553650310142703","Mira Loma","CA","91752.0",5541,"no error","No","Morning",125.45,"Medium Value"
0,2,2007,10,6,"11:49:00","$15.25","Swipe Transaction","9137769173591184401","La Verne","CA","91750.0",7210,"no error","No","Morning",15.25,"Low Value"
0,2,2007,10,6,"13:01:00","$8.77","Swipe Transaction","2027553650310142703","Mira Loma","CA","91752.0",5541,"Technical Glitch","No","Afternoon",8.77,"Low Value"
0,2,2007,10,6,"13:18:00","$11.54","Swipe Transaction","2027553650310142703","Mira Loma","CA","91752.0",5541,"no error","No","Afternoon",11.54,"Low Value"
0,2,2007,10,9,"13:11:00","$-91.00","Swipe Transaction","2027553650310142703","Mira Loma","CA","91752.0",5541,"no error","No","Afternoon",91.0,"Medium Value"
0,2,2007,10,9,"13:16:00","$62.80","Swipe Transaction","2027553650310142703","Mira Loma","CA","91752.0",5541,"no error","No","Afternoon",62.8,"Medium Value"
0,2,2007,10,9,"13:18:00","$91.00","Swipe Transaction","2027553650310142703","Mira Loma","CA","91752.0",5541,"no error","No","Afternoon",91.0,"Medium Value"
0,2,2007,10,12,"12:53:00","$125.60","Online Transaction","-9092677072201095172","ONLINE","Unknown","Unknown",4900,"no error","No","Afternoon",125.6,"Medium Value"
0,2,2007,10,12,"20:26:00","$89.20","Swipe Transaction","-5023497618971072366","Mira Loma","CA","91752.0",5812,"no error","No","evening",89.2,"Medium Value"
0,2,2007,10,13,"06:52:00","$63.97","Swipe Transaction","4060646732831064559","La Verne","CA","91750.0",5411,"no error","No","Morning",63.97,"Medium Value"
0,2,2007,10,13,"14:01:00","$10.65","Swipe Transaction","-4500542936415012428","La Verne","CA","91750.0",5814,"no error","No","Afternoon",10.65,"Low Value"
0,2,2007,10,15,"06:11:00","$120.00","Swipe Transaction","-4282466774399734331","Mira Loma","CA","91752.0",4829,"Insufficient Balance","No","Morning",120.0,"Medium Value"
0,2,2007,10,15,"20:15:00","$68.58","Swipe Transaction","-5023497618971072366","Mira Loma","CA","91752.0",5812,"no error","No","evening",68.58,"Medium Value"
0,2,2007,10,16,"06:22:00","$115.57","Swipe Transaction","3527213246127876953","La Verne","CA","91750.0",5300,"no error","No","Morning",115.57,"Medium Value"
0,2,2007,10,18,"19:31:00","$426.85","Online Transaction","3900920090343001383","ONLINE","Unknown","Unknown",6300,"no error","No","evening",426.85,"High Value"
0,2,2007,10,21,"06:22:00","$97.39","Swipe Transaction","1913477460590765860","La Verne","CA","91750.0",5300,"no error","No","Morning",97.39,"Medium Value"
0,2,2007,10,22,"06:21:00","$163.89","Swipe Transaction","1913477460590765860","La Verne","CA","91750.0",5300,"no error","No","Morning",163.89,"Medium Value"
0,2,2007,10,23,"13:06:00","$9.50","Swipe Transaction","2027553650310142703","Mira Loma","CA","91752.0",5541,"no error","No","Afternoon",9.5,"Low Value"
0,2,2007,10,24,"06:18:00","$180.87","Swipe Transaction","2027553650310142703","Mira Loma","CA","91752.0",5541,"no error","No","Morning",180.87,"Medium Value"
0,2,2007,10,27,"09:01:00","$82.27","Swipe Transaction","3189517333335617109","La Verne","CA","91750.0",5311,"no error","No","Morning",82.27,"Medium Value"
0,2,2007,10,28,"06:07:00","$102.44","Swipe Transaction","4060646732831064559","La Verne","CA","91750.0",5411,"no error","No","Morning",102.44,"Medium Value"
0,2,2007,10,30,"06:59:00","$40.76","Swipe Transaction","-727612092139916043","Monterey Park","CA","91754.0",5411,"no error","No","Morning",40.76,"Low Value"
0,2,2007,10,31,"06:47:00","$110.46","Online Transaction","-7421093378627544099","ONLINE","Unknown","Unknown",5311,"no error","No","Morning",110.46,"Medium Value"
0,2,2007,10,31,"20:00:00","$61.52","Swipe Transaction","-4500542936415012428","La Verne","CA","91750.0",5814,"no error","No","evening",61.52,"Medium Value"
0,2,2007,11,1,"06:35:00","$18.16","Swipe Transaction","5817218446178736267","La Verne","CA","91750.0",5912,"no error","No","Morning",18.16,"Low Value"
0,2,2007,11,1,"11:43:00","$38.67","Swipe Transaction","-8129520121141002186","La Verne","CA","91750.0",5211,"no error","No","Morning",38.67,"Low Value"
0,2,2007,11,7,"06:38:00","$44.85","Swipe Transaction","-34551508091458520","La Verne","CA","91750.0",5912,"no error","No","Morning",44.85,"Low Value"
0,2,2007,11,10,"06:57:00","$44.12","Swipe Transaction","5817218446178736267","La Verne","CA","91750.0",5912,"no error","No","Morning",44.12,"Low Value"
0,2,2007,11,10,"13:25:00","$53.02","Swipe Transaction","-7146670748125200898","Monterey Park","CA","91755.0",5970,"no error","No","Afternoon",53.02,"Medium Value"
0,2,2007,11,13,"06:28:00","$154.68","Swipe Transaction","4060646732831064559","La Verne","CA","91750.0",5411,"no error","No","Morning",154.68,"Medium Value"
0,2,2007,11,16,"06:18:00","$102.81","Swipe Transaction","4060646732831064559","La Verne","CA","91750.0",5411,"no error","No","Morning",102.81,"Medium Value"
0,2,2007,11,18,"06:23:00","$98.74","Swipe Transaction","4060646732831064559","La Verne","CA","91750.0",5411,"no error","No","Morning",98.74,"Medium Value"
0,2,2007,11,18,"19:14:00","$12.46","Swipe Transaction","4060646732831064559","La Verne","CA","91750.0",5411,"no error","No","evening",12.46,"Low Value"
0,2,2007,11,19,"06:12:00","$147.60","Swipe Transaction","3527213246127876953","La Verne","CA","91750.0",5300,"no error","No","Morning",147.6,"Medium Value"
0,2,2007,11,21,"06:31:00","$38.97","Swipe Transaction","-727612092139916043","Monterey Park","CA","91754.0",5411,"no error","No","Morning",38.97,"Low Value"
0,2,2007,11,23,"20:42:00","$92.43","Swipe Transaction","-4500542936415012428","La Verne","CA","91750.0",5814,"no error","No","evening",92.43,"Medium Value"
0,2,2007,11,25,"06:17:00","$86.86","Swipe Transaction","-727612092139916043","Monterey Park","CA","91754.0",5411,"no error","No","Morning",86.86,"Medium Value"
0,2,2007,11,26,"17:12:00","$28.20","Swipe Transaction","838425044734233142","Mira Loma","CA","91752.0",4814,"no error","No","evening",28.2,"Low Value"
0,2,2007,11,26,"19:00:00","$13.58","Swipe Transaction","1878448597312197393","La Verne","CA","91750.0",5310,"no error","No","evening",13.58,"Low Value"
0,2,2007,11,28,"06:23:00","$143.60","Swipe Transaction","3527213246127876953","La Verne","CA","91750.0",5300,"no error","No","Morning",143.6,"Medium Value"
0,2,2007,11,28,"06:50:00","$43.98","Swipe Transaction","-34551508091458520","La Verne","CA","91750.0",5912,"no error","No","Morning",43.98,"Low Value"
0,2,2007,11,30,"07:20:00","$46.47","Swipe Transaction","-34551508091458520","La Verne","CA","91750.0",5912,"no error","No","Morning",46.47,"Low Value"
0,2,2007,12,3,"06:10:00","$145.16","Swipe Transaction","5817218446178736267","La Verne","CA","91750.0",5912,"no error","No","Morning",145.16,"Medium Value"
0,2,2007,12,4,"06:18:00","$192.27","Swipe Transaction","3527213246127876953","La Verne","CA","91750.0",5300,"no error","No","Morning",192.27,"Medium Value"
0,2,2007,12,5,"06:12:00","$121.04","Swipe Transaction","5817218446178736267","La Verne","CA","91750.0",5912,"Insufficient Balance","No","Morning",121.04,"Medium Value"
0,2,2007,12,5,"06:19:00","$129.20","Swipe Transaction","5817218446178736267","La Verne","CA","91750.0",5912,"no error","No","Morning",129.2,"Medium Value"
0,2,2007,12,5,"06:55:00","$70.89","Swipe Transaction","2027553650310142703","Mira Loma","CA","91752.0",5541,"no error","No","Morning",70.89,"Medium Value"
0,2,2007,12,5,"21:04:00","$205.38","Swipe Transaction","1913477460590765860","La Verne","CA","91750.0",5300,"no error","No","Night",205.38,"High Value"
0,2,2007,12,7,"06:07:00","$157.40","Swipe Transaction","-245178307025547046","La Verne","CA","91750.0",5311,"no error","No","Morning",157.4,"Medium Value"
0,2,2007,12,7,"11:39:00","$1.70","Swipe Transaction","6666504894937430109","La Verne","CA","91750.0",5499,"no error","No","Morning",1.7,"Low Value"
0,2,2007,12,7,"13:16:00","$10.21","Swipe Transaction","-4500542936415012428","La Verne","CA","91750.0",5814,"no error","No","Afternoon",10.21,"Low Value"
0,2,2007,12,7,"21:56:00","$33.01","Swipe Transaction","-6733168469687845480","Mira Loma","CA","91752.0",7832,"no error","No","Night",33.01,"Low Value"
0,2,2007,12,8,"06:04:00","$136.09","Swipe Transaction","5817218446178736267","La Verne","CA","91750.0",5912,"no error","No","Morning",136.09,"Medium Value"
0,2,2007,12,8,"06:47:00","$125.15","Swipe Transaction","-245178307025547046","La Verne","CA","91750.0",5311,"no error","No","Morning",125.15,"Medium Value"
0,2,2007,12,9,"06:22:00","$164.65","Swipe Transaction","-34551508091458520","La Verne","CA","91750.0",5912,"no error","No","Morning",164.65,"Medium Value"
0,2,2007,12,9,"20:52:00","$47.26","Swipe Transaction","7945328079774550558","La Verne","CA","91750.0",4900,"no error","No","evening",47.26,"Low Value"
0,2,2007,12,10,"12:31:00","$12.22","Swipe Transaction","-727612092139916043","Monterey Park","CA","91754.0",5411,"no error","No","Afternoon",12.22,"Low Value"
0,2,2007,12,12,"09:52:00","$45.60","Swipe Transaction","3952145593743244256","La Verne","CA","91750.0",7538,"no error","No","Morning",45.6,"Low Value"
0,2,2007,12,14,"06:51:00","$24.35","Swipe Transaction","4060646732831064559","La Verne","CA","91750.0",5411,"no error","No","Morning",24.35,"Low Value"
0,2,2007,12,15,"06:59:00","$35.34","Swipe Transaction","-5475680618560174533","Monterey Park","CA","91755.0",5942,"no error","No","Morning",35.34,"Low Value"
0,2,2007,12,16,"13:38:00","$54.33","Swipe Transaction","-245178307025547046","La Verne","CA","91750.0",5311,"no error","No","Afternoon",54.33,"Medium Value"
0,2,2007,12,20,"06:57:00","$43.71","Swipe Transaction","4060646732831064559","La Verne","CA","91750.0",5411,"no error","No","Morning",43.71,"Low Value"
0,2,2007,12,20,"13:24:00","$215.41","Swipe Transaction","7945328079774550558","La Verne","CA","91750.0",4900,"no error","No","Afternoon",215.41,"High Value"
0,2,2007,12,21,"13:45:00","$9.06","Swipe Transaction","4060646732831064559","La Verne","CA","91750.0",5411,"no error","No","Afternoon",9.06,"Low Value"
0,2,2007,12,22,"11:38:00","$29.79","Online Transaction","-7421093378627544099","ONLINE","Unknown","Unknown",5311,"no error","No","Morning",29.79,"Low Value"
0,2,2007,12,22,"11:53:00","$1.96","Swipe Transaction","6666504894937430109","La Verne","CA","91750.0",5499,"no error","No","Morning",1.96,"Low Value"
0,2,2007,12,23,"06:19:00","$128.28","Swipe Transaction","2027553650310142703","Mira Loma","CA","91752.0",5541,"no error","No","Morning",128.28,"Medium Value"
0,2,2007,12,25,"06:22:00","$122.94","Swipe Transaction","-727612092139916043","Monterey Park","CA","91754.0",5411,"no error","No","Morning",122.94,"Medium Value"
0,2,2007,12,28,"13:38:00","$66.56","Swipe Transaction","-3220758452254689706","Spring Valley","CA","91978.0",5311,"no error","No","Afternoon",66.56,"Medium Value"
0,2,2007,12,29,"06:46:00","$43.58","Swipe Transaction","4060646732831064559","La Verne","CA","91750.0",5411,"no error","No","Morning",43.58,"Low Value"
0,2,2007,12,31,"21:37:00","$18.36","Swipe Transaction","-3265671264153192329","Monterey Park","CA","91754.0",7832,"no error","No","Night",18.36,"Low Value"
0,2,2008,1,1,"05:37:00","$163.57","Swipe Transaction","-34551508091458520","La Verne","CA","91750.0",5912,"no error","No","Morning",163.57,"Medium Value"
0,2,2008,1,3,"06:03:00","$169.56","Swipe Transaction","-727612092139916043","Monterey Park","CA","91754.0",5411,"no error","No","Morning",169.56,"Medium Value"
0,2,2008,1,5,"06:56:00","$35.97","Swipe Transaction","-5475680618560174533","Monterey Park","CA","91755.0",5942,"no error","No","Morning",35.97,"Low Value"
0,2,2008,1,5,"11:57:00","$1.86","Swipe Transaction","6666504894937430109","La Verne","CA","91750.0",5499,"no error","No","Morning",1.86,"Low Value"
0,2,2008,1,6,"06:25:00","$133.84","Swipe Transaction","4060646732831064559","La Verne","CA","91750.0",5411,"no error","No","Morning",133.84,"Medium Value"
0,2,2008,1,6,"06:27:00","$47.11","Swipe Transaction","-5475680618560174533","Monterey Park","CA","91755.0",5942,"no error","No","Morning",47.11,"Low Value"
0,2,2008,1,12,"13:07:00","$-70.00","Swipe Transaction","-1288082279022882052","La Verne","CA","91750.0",5499,"no error","No","Afternoon",70.0,"Medium Value"
0,2,2008,1,12,"13:14:00","$55.53","Swipe Transaction","-1288082279022882052","La Verne","CA","91750.0",5499,"no error","No","Afternoon",55.53,"Medium Value"
0,2,2008,1,12,"13:23:00","$70.00","Swipe Transaction","-1288082279022882052","La Verne","CA","91750.0",5499,"no error","No","Afternoon",70.0,"Medium Value"
0,2,2008,1,13,"06:37:00","$51.93","Swipe Transaction","-34551508091458520","La Verne","CA","91750.0",5912,"no error","No","Morning",51.93,"Medium Value"
0,2,2008,1,14,"06:49:00","$44.78","Swipe Transaction","-34551508091458520","La Verne","CA","91750.0",5912,"no error","No","Morning",44.78,"Low Value"
0,2,2008,1,16,"17:04:00","$136.30","Swipe Transaction","3189517333335617109","La Verne","CA","91750.0",5311,"no error","No","evening",136.3,"Medium Value"
0,2,2008,1,21,"06:16:00","$117.29","Swipe Transaction","-34551508091458520","La Verne","CA","91750.0",5912,"no error","No","Morning",117.29,"Medium Value"
0,2,2008,1,21,"06:52:00","$27.45","Swipe Transaction","4060646732831064559","La Verne","CA","91750.0",5411,"no error","No","Morning",27.45,"Low Value"
0,2,2008,1,21,"13:17:00","$8.32","Swipe Transaction","4060646732831064559","La Verne","CA","91750.0",5411,"no error","No","Afternoon",8.32,"Low Value"
0,2,2008,1,22,"06:08:00","$128.47","Swipe Transaction","3527213246127876953","La Verne","CA","91750.0",5300,"no error","No","Morning",128.47,"Medium Value"
0,2,2008,1,22,"06:46:00","$36.04","Swipe Transaction","-5475680618560174533","Monterey Park","CA","91755.0",5942,"no error","No","Morning",36.04,"Low Value"
0,2,2008,1,23,"13:47:00","$43.20","Swipe Transaction","3527213246127876953","La Verne","CA","91750.0",5300,"no error","No","Afternoon",43.2,"Low Value"
0,2,2008,1,24,"06:08:00","$63.42","Swipe Transaction","1913477460590765860","La Verne","CA","91750.0",5300,"no error","No","Morning",63.42,"Medium Value"
0,2,2008,1,24,"07:07:00","$35.84","Swipe Transaction","-5475680618560174533","Monterey Park","CA","91755.0",5942,"no error","No","Morning",35.84,"Low Value"
0,2,2008,1,26,"09:34:00","$59.91","Swipe Transaction","4055257078481058705","La Verne","CA","91750.0",7538,"no error","No","Morning",59.91,"Medium Value"
0,2,2008,1,27,"06:28:00","$30.17","Swipe Transaction","-5475680618560174533","Monterey Park","CA","91755.0",5942,"no error","No","Morning",30.17,"Low Value"
0,2,2008,1,27,"06:52:00","$51.03","Swipe Transaction","-5475680618560174533","Monterey Park","CA","91755.0",5942,"no error","No","Morning",51.03,"Medium Value"
0,2,2008,1,29,"13:27:00","$13.14","Swipe Transaction","-7852140307718416782","Cancun","Mexico","Unknown",5812,"no error","No","Afternoon",13.14,"Low Value"
0,2,2008,1,29,"13:47:00","$57.00","Swipe Transaction","1799189980464955940","Cancun","Mexico","Unknown",5499,"no error","No","Afternoon",57.0,"Medium Value"
0,2,2008,1,29,"13:50:00","$-57.00","Swipe Transaction","1799189980464955940","Cancun","Mexico","Unknown",5499,"no error","No","Afternoon",57.0,"Medium Value"
0,2,2008,1,29,"13:59:00","$59.17","Swipe Transaction","1799189980464955940","Cancun","Mexico","Unknown",5499,"no error","No","Afternoon",59.17,"Medium Value"
0,2,2008,1,31,"21:24:00","$37.37","Online Transaction","-9092677072201095172","ONLINE","Unknown","Unknown",4900,"no error","No","Night",37.37,"Low Value"
0,2,2008,2,1,"07:00:00","$30.12","Swipe Transaction","-34551508091458520","La Verne","CA","91750.0",5912,"no error","No","Morning",30.12,"Low Value"
0,2,2008,2,2,"05:37:00","$36.44","Swipe Transaction","-34551508091458520","La Verne","CA","91750.0",5912,"no error","No","Morning",36.44,"Low Value"
0,2,2008,2,2,"06:33:00","$29.49","Swipe Transaction","4060646732831064559","La Verne","CA","91750.0",5411,"no error","No","Morning",29.49,"Low Value"
0,2,2008,2,3,"06:18:00","$126.87","Swipe Transaction","-245178307025547046","La Verne","CA","91750.0",5311,"no error","No","Morning",126.87,"Medium Value"
0,2,2008,2,5,"06:51:00","$37.71","Swipe Transaction","-34551508091458520","La Verne","CA","91750.0",5912,"no error","No","Morning",37.71,"Low Value"
0,2,2008,2,5,"09:45:00","$53.38","Swipe Transaction","3952145593743244256","La Verne","CA","91750.0",7538,"no error","No","Morning",53.38,"Medium Value"
0,2,2008,2,8,"20:05:00","$140.36","Swipe Transaction","838425044734233142","Mira Loma","CA","91752.0",4814,"no error","No","evening",140.36,"Medium Value"
0,2,2008,2,9,"06:49:00","$43.81","Swipe Transaction","-5475680618560174533","Monterey Park","CA","91755.0",5942,"no error","No","Morning",43.81,"Low Value"
0,2,2008,2,9,"20:10:00","$72.78","Swipe Transaction","-5023497618971072366","Mira Loma","CA","91752.0",5812,"no error","No","evening",72.78,"Medium Value"
